epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,3695.88,1.47366,1.91766,1.66291,0.61424,0.48178,0.52064,0.28188,1.66674,1.70213,1.94743,0.009175,0.009175,0.009175
27,3835.46,1.46157,1.90787,1.65492,0.59195,0.47956,0.52519,0.28458,1.65285,1.68467,1.94342,0.009142,0.009142,0.009142
28,3974.85,1.45316,1.88869,1.65271,0.51481,0.52922,0.51128,0.28293,1.61985,1.7195,1.9185,0.009109,0.009109,0.009109
29,4114.61,1.46318,1.88017,1.65319,0.55689,0.54196,0.54245,0.29615,1.62876,1.64803,1.91165,0.009076,0.009076,0.009076
30,4254.14,1.45008,1.85447,1.63693,0.59361,0.51092,0.54501,0.29555,1.62633,1.61688,1.92667,0.009043,0.009043,0.009043
31,4393.62,1.44087,1.83979,1.64322,0.61448,0.51239,0.55761,0.30739,1.60397,1.60529,1.89941,0.00901,0.00901,0.00901
32,4532.67,1.4356,1.83934,1.6331,0.58315,0.50953,0.54561,0.29915,1.62507,1.63779,1.8943,0.008977,0.008977,0.008977
33,4672.02,1.43929,1.81595,1.63212,0.60276,0.52608,0.56641,0.31351,1.59881,1.57328,1.89198,0.008944,0.008944,0.008944
34,4811.31,1.41897,1.77319,1.62303,0.63566,0.52463,0.58168,0.32057,1.58427,1.54467,1.8723,0.008911,0.008911,0.008911
35,4951.36,1.41528,1.78333,1.6145,0.70291,0.51665,0.58884,0.33259,1.58474,1.57043,1.87722,0.008878,0.008878,0.008878
36,5090.64,1.41886,1.77196,1.61214,0.62358,0.52568,0.57384,0.32538,1.57527,1.55233,1.86354,0.008845,0.008845,0.008845
37,5230.06,1.40889,1.75319,1.6081,0.6309,0.55844,0.59928,0.33849,1.55375,1.49143,1.85273,0.008812,0.008812,0.008812
38,5369.55,1.39571,1.73123,1.6018,0.66489,0.55066,0.60695,0.34858,1.55401,1.47491,1.8371,0.008779,0.008779,0.008779
39,5509.06,1.39352,1.7277,1.59944,0.62101,0.53884,0.58488,0.33287,1.57243,1.49727,1.8642,0.008746,0.008746,0.008746
40,5648.3,1.39936,1.70362,1.59998,0.61338,0.5384,0.57911,0.32716,1.57939,1.53236,1.85387,0.008713,0.008713,0.008713
41,5787.73,1.39605,1.70641,1.59238,0.61991,0.56409,0.59105,0.33079,1.57802,1.50346,1.86824,0.00868,0.00868,0.00868
42,5926.97,1.38262,1.70893,1.59244,0.67373,0.55911,0.60773,0.34175,1.55562,1.47316,1.84462,0.008647,0.008647,0.008647
43,6066.56,1.38143,1.67403,1.58576,0.67478,0.59047,0.63474,0.36212,1.53169,1.41481,1.81611,0.008614,0.008614,0.008614
44,6205.99,1.36236,1.63061,1.56744,0.64369,0.60998,0.62341,0.35282,1.54887,1.41126,1.82803,0.008581,0.008581,0.008581
45,6345.24,1.36122,1.62927,1.5638,0.64761,0.58997,0.63263,0.36818,1.52654,1.41005,1.81341,0.008548,0.008548,0.008548
46,6484.46,1.35908,1.62919,1.5712,0.66388,0.58731,0.63504,0.36587,1.54147,1.42741,1.81728,0.008515,0.008515,0.008515
47,6623.85,1.36839,1.6409,1.56847,0.64826,0.59469,0.64155,0.37007,1.53504,1.37787,1.80567,0.008482,0.008482,0.008482
48,6763.05,1.36065,1.62728,1.56297,0.72188,0.56601,0.64634,0.37769,1.51895,1.37549,1.80608,0.008449,0.008449,0.008449
49,6902.65,1.3351,1.60803,1.55071,0.68153,0.61076,0.6524,0.38938,1.49485,1.35658,1.78915,0.008416,0.008416,0.008416
50,7042.42,1.33997,1.59746,1.54877,0.69683,0.59694,0.64644,0.38361,1.48504,1.3552,1.77389,0.008383,0.008383,0.008383
51,7181.94,1.33518,1.57154,1.54139,0.66243,0.61383,0.65516,0.38721,1.48946,1.33241,1.77369,0.00835,0.00835,0.00835
52,7321.44,1.3308,1.55896,1.54102,0.71386,0.60093,0.67496,0.39869,1.49209,1.30967,1.76427,0.008317,0.008317,0.008317
53,7461.13,1.32379,1.55746,1.53902,0.68329,0.60333,0.65424,0.38407,1.49204,1.31679,1.77883,0.008284,0.008284,0.008284
54,7600.64,1.31063,1.54329,1.52702,0.68234,0.61349,0.67543,0.39862,1.46654,1.30652,1.75713,0.008251,0.008251,0.008251
55,7740.09,1.31103,1.55144,1.52857,0.67471,0.64332,0.67696,0.40971,1.46828,1.29535,1.76634,0.008218,0.008218,0.008218
56,7879.53,1.31722,1.52344,1.52357,0.78,0.60096,0.69001,0.41005,1.47023,1.28521,1.7528,0.008185,0.008185,0.008185
57,8018.91,1.30467,1.51052,1.5176,0.6624,0.63337,0.67351,0.40009,1.47442,1.26318,1.74511,0.008152,0.008152,0.008152
58,8158.29,1.30585,1.51119,1.51332,0.7199,0.59342,0.66996,0.40347,1.4675,1.30078,1.75099,0.008119,0.008119,0.008119
59,8297.77,1.29281,1.50664,1.51468,0.67915,0.6467,0.68127,0.40664,1.45667,1.27904,1.75262,0.008086,0.008086,0.008086
60,8437.26,1.30709,1.5084,1.51727,0.75197,0.60217,0.68426,0.41422,1.44963,1.25667,1.7378,0.008053,0.008053,0.008053
61,8576.71,1.28254,1.49565,1.50483,0.71497,0.63509,0.67774,0.41152,1.45771,1.25304,1.73554,0.00802,0.00802,0.00802
62,8716.2,1.28704,1.48263,1.50409,0.75605,0.62275,0.69203,0.42138,1.44902,1.2493,1.72753,0.007987,0.007987,0.007987
63,8855.49,1.28297,1.49068,1.50723,0.77179,0.61691,0.70944,0.43239,1.44143,1.24959,1.72777,0.007954,0.007954,0.007954
64,8994.8,1.2787,1.46318,1.50167,0.68806,0.66007,0.69806,0.42311,1.43076,1.23076,1.72221,0.007921,0.007921,0.007921
65,9134.32,1.27071,1.44475,1.48744,0.73455,0.65128,0.7084,0.43449,1.42975,1.21649,1.72995,0.007888,0.007888,0.007888
66,9273.72,1.26526,1.43703,1.49141,0.75336,0.63283,0.70014,0.42681,1.43128,1.23467,1.71386,0.007855,0.007855,0.007855
67,9413.3,1.25395,1.42557,1.48456,0.75233,0.63337,0.70916,0.4365,1.41959,1.20336,1.70504,0.007822,0.007822,0.007822
68,9552.55,1.26698,1.43757,1.49024,0.77229,0.61255,0.7067,0.43792,1.40767,1.21286,1.6985,0.007789,0.007789,0.007789
69,9692.27,1.25194,1.41167,1.47945,0.75944,0.64487,0.72374,0.44967,1.39781,1.18123,1.6853,0.007756,0.007756,0.007756
70,9831.5,1.24074,1.3851,1.4654,0.74795,0.65065,0.71711,0.4514,1.39983,1.1786,1.69457,0.007723,0.007723,0.007723
71,9970.69,1.24532,1.42426,1.4804,0.77319,0.63983,0.72341,0.44798,1.39052,1.17906,1.68718,0.00769,0.00769,0.00769
72,10109.9,1.25451,1.41394,1.47973,0.79805,0.62326,0.72095,0.45449,1.38813,1.15014,1.67053,0.007657,0.007657,0.007657
73,10249.4,1.24318,1.39762,1.46926,0.74911,0.65189,0.72806,0.45234,1.39286,1.1497,1.67332,0.007624,0.007624,0.007624
74,10388.9,1.23602,1.38629,1.46631,0.77538,0.64174,0.72806,0.45811,1.39034,1.13697,1.67418,0.007591,0.007591,0.007591
75,10528.3,1.23898,1.37543,1.46819,0.78864,0.62348,0.72638,0.45838,1.38332,1.13192,1.66302,0.007558,0.007558,0.007558
76,10667.6,1.22416,1.36224,1.45341,0.79795,0.6318,0.72136,0.45565,1.37028,1.15583,1.66134,0.007525,0.007525,0.007525
77,10807.1,1.22854,1.37455,1.45175,0.77639,0.64895,0.7288,0.46692,1.36991,1.15028,1.66412,0.007492,0.007492,0.007492
78,10946.6,1.23075,1.3555,1.45711,0.753,0.65545,0.73441,0.46911,1.36976,1.13181,1.65955,0.007459,0.007459,0.007459
79,11085.9,1.21246,1.34705,1.44761,0.80535,0.65835,0.74026,0.47785,1.3553,1.11033,1.65054,0.007426,0.007426,0.007426
80,11225.3,1.22015,1.3498,1.45181,0.79772,0.67231,0.74474,0.47608,1.35154,1.11692,1.64865,0.007393,0.007393,0.007393
81,11364.7,1.21053,1.33063,1.44129,0.82501,0.64956,0.74597,0.47976,1.34851,1.10736,1.64043,0.00736,0.00736,0.00736
82,11504.4,1.21727,1.35207,1.44644,0.84928,0.66357,0.75102,0.48287,1.34932,1.09106,1.63075,0.007327,0.007327,0.007327
83,11644,1.2114,1.33539,1.44187,0.79297,0.66138,0.74408,0.47931,1.33578,1.1113,1.63028,0.007294,0.007294,0.007294
84,11783.5,1.20631,1.3263,1.44399,0.75834,0.6946,0.74113,0.48104,1.3303,1.10148,1.61835,0.007261,0.007261,0.007261
85,11922.8,1.20552,1.32343,1.43843,0.7754,0.68316,0.73819,0.4777,1.34328,1.08881,1.62852,0.007228,0.007228,0.007228
86,12062.1,1.18911,1.32194,1.43542,0.78044,0.67331,0.7359,0.4819,1.33488,1.09391,1.63175,0.007195,0.007195,0.007195
87,12201.5,1.19919,1.30216,1.43075,0.82386,0.64076,0.74142,0.48303,1.34303,1.10092,1.62986,0.007162,0.007162,0.007162
88,12340.9,1.1852,1.30304,1.42447,0.79296,0.64757,0.74257,0.48647,1.32254,1.08085,1.61714,0.007129,0.007129,0.007129
89,12480.2,1.18316,1.30492,1.42709,0.80866,0.64509,0.74458,0.48714,1.32261,1.08177,1.6143,0.007096,0.007096,0.007096
90,12619.6,1.18221,1.30024,1.42019,0.78886,0.67214,0.74645,0.48977,1.31876,1.06702,1.60968,0.007063,0.007063,0.007063
91,12759,1.1809,1.2793,1.41928,0.8438,0.65592,0.75289,0.49009,1.32188,1.05205,1.60905,0.00703,0.00703,0.00703
92,12898.4,1.17994,1.27547,1.41895,0.79877,0.67777,0.76139,0.49929,1.31713,1.04208,1.60652,0.006997,0.006997,0.006997
93,13037.9,1.1816,1.27305,1.41972,0.82501,0.66262,0.75408,0.49521,1.32274,1.04084,1.61418,0.006964,0.006964,0.006964
94,13177.4,1.16051,1.25702,1.40464,0.8362,0.67784,0.75717,0.50061,1.30696,1.0276,1.60425,0.006931,0.006931,0.006931
95,13316.6,1.17009,1.25767,1.4123,0.82707,0.68296,0.76578,0.50623,1.30075,1.01881,1.59698,0.006898,0.006898,0.006898
96,13456,1.16256,1.26509,1.40693,0.81833,0.68926,0.76368,0.5063,1.30246,1.02977,1.59681,0.006865,0.006865,0.006865
97,13595.2,1.16509,1.272,1.40959,0.83642,0.69169,0.7691,0.51203,1.29685,1.02958,1.58973,0.006832,0.006832,0.006832
98,13734.6,1.15273,1.22586,1.39566,0.8329,0.68181,0.77007,0.51301,1.28685,1.02119,1.57956,0.006799,0.006799,0.006799
99,13874.3,1.14533,1.21848,1.39731,0.84195,0.6835,0.77193,0.51862,1.28796,1.01696,1.58804,0.006766,0.006766,0.006766
100,14013.6,1.16056,1.23155,1.39868,0.84351,0.67963,0.76932,0.51575,1.28603,1.01412,1.58422,0.006733,0.006733,0.006733
101,14153,1.15982,1.24317,1.4043,0.84128,0.68727,0.76959,0.51656,1.28346,1.01379,1.58442,0.0067,0.0067,0.0067
102,14292.4,1.15477,1.23578,1.39756,0.80135,0.69877,0.7745,0.5188,1.27898,1.00404,1.58338,0.006667,0.006667,0.006667
103,14431.9,1.14524,1.21282,1.38998,0.82592,0.6902,0.7751,0.5154,1.29048,1.00075,1.59274,0.006634,0.006634,0.006634
104,14571.3,1.13854,1.21714,1.38329,0.84364,0.68162,0.77413,0.5156,1.2857,0.99991,1.5859,0.006601,0.006601,0.006601
105,14710.9,1.14153,1.20306,1.3849,0.85435,0.66406,0.77185,0.5138,1.27361,0.99637,1.57727,0.006568,0.006568,0.006568
106,14850.4,1.14653,1.20879,1.38676,0.88455,0.66049,0.77206,0.51626,1.26975,1.0076,1.57018,0.006535,0.006535,0.006535
107,14989.8,1.13905,1.21484,1.38417,0.85147,0.66714,0.76905,0.51744,1.2666,0.99257,1.57083,0.006502,0.006502,0.006502
108,15129.4,1.12795,1.18416,1.3809,0.86439,0.66483,0.77164,0.52326,1.26596,0.99019,1.57281,0.006469,0.006469,0.006469
109,15268.9,1.1358,1.21622,1.38954,0.85756,0.66755,0.77379,0.52649,1.26981,0.99679,1.57366,0.006436,0.006436,0.006436
110,15408.1,1.1217,1.1867,1.3724,0.85253,0.67053,0.77422,0.52477,1.26213,1.00061,1.56445,0.006403,0.006403,0.006403
111,15547.6,1.11666,1.17829,1.37203,0.83981,0.69112,0.77619,0.52878,1.25773,0.98728,1.55978,0.00637,0.00637,0.00637
112,15686.9,1.12574,1.17703,1.37937,0.85909,0.68319,0.78276,0.53315,1.25355,0.97485,1.55727,0.006337,0.006337,0.006337
113,15826.3,1.11886,1.18341,1.36891,0.85006,0.69606,0.7815,0.53214,1.25502,0.97817,1.55513,0.006304,0.006304,0.006304
114,15965.8,1.114,1.16969,1.36291,0.85531,0.69785,0.7883,0.53874,1.24106,0.97378,1.54552,0.006271,0.006271,0.006271
115,16105.4,1.11286,1.16013,1.35947,0.80268,0.72322,0.78914,0.53535,1.24106,0.96897,1.54193,0.006238,0.006238,0.006238
116,16244.7,1.11308,1.1583,1.36605,0.87306,0.67558,0.787,0.53471,1.24474,0.97477,1.54221,0.006205,0.006205,0.006205
117,16384,1.101,1.15326,1.35877,0.8656,0.67998,0.78516,0.53528,1.23525,0.97132,1.53747,0.006172,0.006172,0.006172
118,16523.1,1.10169,1.16743,1.36471,0.83343,0.70179,0.7875,0.53794,1.2312,0.97808,1.5387,0.006139,0.006139,0.006139
119,16662.5,1.10265,1.15011,1.36137,0.88178,0.6708,0.79024,0.54319,1.22465,0.96269,1.53444,0.006106,0.006106,0.006106
120,16801.9,1.10357,1.15041,1.35463,0.88026,0.67089,0.79169,0.54491,1.21848,0.96013,1.52573,0.006073,0.006073,0.006073
121,16941.2,1.09953,1.13556,1.3518,0.88788,0.68252,0.7905,0.54644,1.21533,0.95975,1.52479,0.00604,0.00604,0.00604
122,17080.5,1.10088,1.1372,1.35441,0.8683,0.69757,0.79257,0.5477,1.21711,0.94972,1.52838,0.006007,0.006007,0.006007
123,17219.8,1.08631,1.12988,1.34775,0.8565,0.70267,0.79398,0.55013,1.21093,0.94827,1.51957,0.005974,0.005974,0.005974
124,17359.2,1.08849,1.13776,1.34689,0.88458,0.68327,0.79086,0.55144,1.20498,0.94709,1.51753,0.005941,0.005941,0.005941
125,17498.6,1.09917,1.13729,1.35009,0.81848,0.7193,0.78895,0.55322,1.20315,0.95383,1.51503,0.005908,0.005908,0.005908
126,17637.9,1.06852,1.10501,1.33069,0.8555,0.7108,0.78733,0.55524,1.20326,0.95497,1.51697,0.005875,0.005875,0.005875
127,17777.5,1.08341,1.12662,1.33988,0.88666,0.68847,0.78804,0.55408,1.19738,0.95561,1.51362,0.005842,0.005842,0.005842
128,17916.8,1.08131,1.12415,1.34293,0.88077,0.68768,0.78967,0.55629,1.19987,0.95067,1.51411,0.005809,0.005809,0.005809
129,18056.1,1.06957,1.10804,1.33481,0.86716,0.68836,0.79111,0.55758,1.20018,0.93981,1.5154,0.005776,0.005776,0.005776
130,18195.6,1.07925,1.11165,1.33739,0.85629,0.69524,0.78851,0.55721,1.20198,0.93852,1.51797,0.005743,0.005743,0.005743
131,18335.1,1.0779,1.09368,1.34123,0.83606,0.70758,0.79146,0.55738,1.20058,0.94,1.51731,0.00571,0.00571,0.00571
132,18474.3,1.07071,1.09203,1.33096,0.83344,0.71143,0.7941,0.56101,1.19193,0.93397,1.50822,0.005677,0.005677,0.005677
133,18614,1.06135,1.09292,1.32569,0.87294,0.70268,0.79794,0.56163,1.19125,0.92981,1.50905,0.005644,0.005644,0.005644
134,18753.4,1.05725,1.07811,1.32471,0.87359,0.70077,0.80105,0.56381,1.19178,0.9264,1.5074,0.005611,0.005611,0.005611
135,18892.9,1.06457,1.08478,1.33121,0.8811,0.70459,0.80107,0.5626,1.19115,0.92368,1.50528,0.005578,0.005578,0.005578
136,19032.4,1.05014,1.07456,1.32546,0.86286,0.71746,0.80161,0.5638,1.1938,0.92392,1.50598,0.005545,0.005545,0.005545
137,19171.7,1.05899,1.07911,1.32109,0.85544,0.72092,0.80284,0.56383,1.18913,0.92032,1.50144,0.005512,0.005512,0.005512
138,19311,1.05773,1.07919,1.32439,0.87156,0.71285,0.80506,0.56703,1.18787,0.92071,1.50161,0.005479,0.005479,0.005479
139,19450.5,1.05105,1.07693,1.31913,0.87457,0.71583,0.80184,0.56469,1.18547,0.92194,1.5022,0.005446,0.005446,0.005446
140,19589.8,1.04996,1.0641,1.31664,0.86739,0.71605,0.80272,0.5632,1.18385,0.91839,1.50101,0.005413,0.005413,0.005413
141,19729.2,1.05208,1.06537,1.31722,0.86317,0.71983,0.80359,0.56652,1.18036,0.91971,1.4998,0.00538,0.00538,0.00538
142,19868.6,1.04744,1.06437,1.31862,0.84954,0.72875,0.80496,0.5686,1.17597,0.9191,1.4982,0.005347,0.005347,0.005347
143,20008.2,1.04235,1.06084,1.31284,0.84182,0.73961,0.80444,0.57014,1.17627,0.91826,1.49934,0.005314,0.005314,0.005314
144,20147.5,1.04309,1.05998,1.31752,0.83052,0.73999,0.80463,0.57141,1.17496,0.91782,1.49578,0.005281,0.005281,0.005281
145,20286.8,1.03779,1.04445,1.30835,0.88752,0.70811,0.80372,0.57009,1.17424,0.91798,1.49506,0.005248,0.005248,0.005248
146,20426,1.03337,1.04839,1.30937,0.8829,0.71102,0.80347,0.57199,1.17129,0.91565,1.49352,0.005215,0.005215,0.005215
147,20565.4,1.03526,1.05454,1.30506,0.87086,0.71909,0.80355,0.57176,1.16823,0.91226,1.4898,0.005182,0.005182,0.005182
148,20704.6,1.03788,1.05673,1.30545,0.88314,0.71333,0.80337,0.57262,1.16656,0.91064,1.48681,0.005149,0.005149,0.005149
149,20844.1,1.02784,1.03776,1.30705,0.88005,0.7171,0.80434,0.57118,1.16548,0.90628,1.48414,0.005116,0.005116,0.005116
150,20983.4,1.0405,1.03898,1.30785,0.88424,0.71093,0.80653,0.57281,1.16537,0.90325,1.48351,0.005083,0.005083,0.005083
151,21122.7,1.01438,1.01055,1.28728,0.8761,0.7135,0.80489,0.57392,1.16254,0.90228,1.48127,0.00505,0.00505,0.00505
152,21262,1.0183,1.03776,1.29966,0.88294,0.70625,0.80486,0.57678,1.15855,0.89761,1.47939,0.005017,0.005017,0.005017
153,21401.5,1.02228,1.03288,1.2992,0.88514,0.70669,0.8061,0.57747,1.15424,0.89668,1.47615,0.004984,0.004984,0.004984
154,21540.9,1.01953,1.02183,1.29455,0.87823,0.70521,0.80643,0.57758,1.15247,0.89644,1.47409,0.004951,0.004951,0.004951
155,21680.1,1.01606,1.02017,1.29,0.87809,0.7054,0.80709,0.579,1.1518,0.89652,1.47331,0.004918,0.004918,0.004918
156,21819.5,1.01785,1.02734,1.2979,0.86143,0.71445,0.80672,0.57762,1.1506,0.8935,1.47263,0.004885,0.004885,0.004885
157,21958.8,1.02,1.02686,1.3009,0.85819,0.72044,0.80689,0.57696,1.15072,0.89286,1.47353,0.004852,0.004852,0.004852
158,22098.1,1.00409,1.00842,1.28013,0.84756,0.72972,0.80674,0.57734,1.15161,0.89352,1.4756,0.004819,0.004819,0.004819
159,22237.8,1.00743,0.99394,1.28579,0.84124,0.73181,0.80555,0.57731,1.14999,0.89471,1.47406,0.004786,0.004786,0.004786
160,22377.2,0.99715,0.99673,1.28284,0.84918,0.73132,0.80668,0.57848,1.14955,0.89359,1.47413,0.004753,0.004753,0.004753
161,22516.6,1.00289,1.00692,1.2826,0.87576,0.71704,0.80826,0.57897,1.14637,0.89266,1.47158,0.00472,0.00472,0.00472
162,22656,1.01491,1.00638,1.292,0.87681,0.71936,0.80839,0.57911,1.14639,0.89262,1.4723,0.004687,0.004687,0.004687
163,22795.4,0.99914,1.00029,1.2785,0.87607,0.72017,0.80905,0.58039,1.14367,0.89324,1.47103,0.004654,0.004654,0.004654
164,22934.8,1.00367,0.99765,1.2848,0.87251,0.72102,0.80753,0.58121,1.14345,0.89062,1.47104,0.004621,0.004621,0.004621
165,23074.3,0.99488,0.97658,1.27921,0.86026,0.7267,0.8083,0.58246,1.14321,0.88709,1.47019,0.004588,0.004588,0.004588
166,23213.9,0.98682,0.97289,1.26884,0.86857,0.72278,0.80837,0.58337,1.14271,0.88385,1.4683,0.004555,0.004555,0.004555
167,23353.5,0.98285,0.98699,1.27868,0.87778,0.71713,0.80944,0.58347,1.14211,0.88447,1.4677,0.004522,0.004522,0.004522
168,23492.9,0.98634,0.97809,1.26903,0.88415,0.71965,0.81005,0.58522,1.13989,0.8841,1.46628,0.004489,0.004489,0.004489
169,23632.1,0.98199,0.98057,1.27038,0.88283,0.71924,0.81094,0.5855,1.13974,0.88364,1.46621,0.004456,0.004456,0.004456
170,23771.5,0.98248,0.96845,1.26818,0.88251,0.71723,0.81064,0.5869,1.13977,0.88164,1.46651,0.004423,0.004423,0.004423
171,23911,0.97563,0.96983,1.27118,0.89258,0.71236,0.81041,0.58794,1.13867,0.87984,1.46511,0.00439,0.00439,0.00439
172,24050.2,0.97765,0.96587,1.26441,0.89486,0.71291,0.81171,0.58853,1.13856,0.87803,1.4657,0.004357,0.004357,0.004357
173,24189.6,0.96829,0.95802,1.26367,0.85654,0.73607,0.81209,0.58883,1.13788,0.87479,1.46467,0.004324,0.004324,0.004324
174,24328.9,0.97435,0.97063,1.26291,0.8532,0.7352,0.81162,0.58926,1.13787,0.87211,1.46477,0.004291,0.004291,0.004291
175,24468.3,0.97227,0.95202,1.2544,0.87022,0.72486,0.81086,0.59105,1.13739,0.87326,1.46401,0.004258,0.004258,0.004258
176,24607.6,0.97607,0.96204,1.25931,0.86918,0.72596,0.81125,0.59132,1.13535,0.87493,1.46241,0.004225,0.004225,0.004225
177,24747.1,0.97844,0.96068,1.26307,0.86947,0.72717,0.81098,0.59159,1.13365,0.87373,1.46086,0.004192,0.004192,0.004192
178,24886.4,0.97345,0.95641,1.25969,0.87601,0.71731,0.81004,0.59145,1.1314,0.8724,1.45982,0.004159,0.004159,0.004159
179,25025.7,0.96142,0.94812,1.25299,0.85616,0.73423,0.81082,0.59254,1.12979,0.87002,1.45787,0.004126,0.004126,0.004126
180,25164.8,0.9577,0.92994,1.24527,0.85742,0.73194,0.81022,0.59236,1.12848,0.86882,1.45657,0.004093,0.004093,0.004093
181,25304.4,0.95651,0.94234,1.2577,0.90016,0.70769,0.80935,0.59323,1.12771,0.86655,1.45646,0.00406,0.00406,0.00406
182,25443.8,0.95873,0.93423,1.25267,0.90257,0.70627,0.80978,0.59376,1.12734,0.86556,1.45608,0.004027,0.004027,0.004027
183,25583.2,0.9639,0.9445,1.25055,0.84004,0.74334,0.81031,0.59391,1.12615,0.8649,1.45521,0.003994,0.003994,0.003994
184,25722.5,0.95976,0.94149,1.25507,0.83479,0.74764,0.81114,0.59449,1.12511,0.864,1.45452,0.003961,0.003961,0.003961
185,25861.8,0.95692,0.92769,1.24303,0.84071,0.74659,0.81166,0.59339,1.12366,0.86344,1.45353,0.003928,0.003928,0.003928
186,26001.3,0.94907,0.93291,1.2442,0.83903,0.74868,0.81402,0.59357,1.12269,0.86262,1.45286,0.003895,0.003895,0.003895
187,26140.7,0.95211,0.92937,1.25018,0.83785,0.74873,0.81363,0.59321,1.12144,0.86191,1.4511,0.003862,0.003862,0.003862
188,26279.9,0.94974,0.92367,1.24855,0.83797,0.74904,0.81326,0.59374,1.12191,0.86194,1.45167,0.003829,0.003829,0.003829
189,26419.1,0.94451,0.92258,1.24142,0.83806,0.75047,0.81473,0.59355,1.12164,0.86232,1.45112,0.003796,0.003796,0.003796
190,26558.4,0.94712,0.92339,1.24453,0.834,0.75189,0.81431,0.5942,1.11963,0.86106,1.44892,0.003763,0.003763,0.003763
191,26697.7,0.94145,0.91559,1.24334,0.83592,0.75015,0.81513,0.59521,1.11818,0.86059,1.44741,0.00373,0.00373,0.00373
